search_id,user_id,metro_area,search_date,event_date,venue_type,capacity_needed,max_price,search_resulted_in_booking
24400,1050,Miami,2024-11-22,2024-12-08,photo_studio,20,166.41081977962287,False
24401,1111,Chicago,2024-11-22,2024-12-09,photo_studio,18,74.83724858983042,False
24402,796,Austin,2024-11-22,2024-12-18,event_space,55,180.04506209970558,False
24403,641,Austin,2024-11-22,2024-12-08,event_space,60,95.15021805749734,False
24404,1393,San Francisco,2024-11-22,2024-11-28,event_space,52,270.10265794507126,True
24405,362,San Francisco,2024-11-22,2024-12-09,event_space,35,258.99014758713116,False
24406,1266,Miami,2024-11-22,2024-12-06,event_space,26,186.43014566609503,False
24407,377,New York,2024-11-22,2024-12-06,rooftop,91,182.65052551083664,False
24408,1079,Austin,2024-11-22,2024-12-12,photo_studio,7,106.52176057774105,False
24409,1207,New York,2024-11-22,2024-12-15,rooftop,84,304.5794401227199,False
24410,1066,San Francisco,2024-11-22,2024-12-20,workshop_space,26,195.34874648947343,False
24411,1058,New York,2024-11-22,2024-11-25,photo_studio,7,346.26335533781753,True
24412,1739,New York,2024-11-22,2024-12-01,event_space,46,357.1926251772133,False
24413,1727,Chicago,2024-11-22,2024-11-30,event_space,64,100.9532859294828,False
24414,1081,San Francisco,2024-11-22,2024-12-06,photo_studio,16,258.84807410358763,False
24415,520,Chicago,2024-11-22,2024-12-21,meeting_room,12,108.64400302889065,False
24416,579,San Francisco,2024-11-22,2024-12-10,workshop_space,29,296.9337544496584,False
24417,373,New York,2024-11-22,2024-12-19,workshop_space,26,193.69522108302291,False
24418,509,New York,2024-11-22,2024-12-14,workshop_space,27,381.74841979205365,True
24419,1721,San Francisco,2024-11-22,2024-12-18,meeting_room,8,186.19183995110703,False
24420,1544,Los Angeles,2024-11-22,2024-12-22,photo_studio,17,197.8049658060549,True
24421,1011,Chicago,2024-11-22,2024-11-26,meeting_room,14,95.22059924957011,False
24422,1569,Austin,2024-11-22,2024-12-17,photo_studio,20,149.7933679768551,False
24423,1413,San Francisco,2024-11-22,2024-11-24,meeting_room,8,248.6334989889834,False
24424,1121,San Francisco,2024-11-22,2024-12-22,event_space,66,292.8130811311492,False
24425,1038,Chicago,2024-11-22,2024-12-09,meeting_room,7,172.60540504620568,True
24426,588,San Francisco,2024-11-22,2024-12-19,event_space,35,196.78073753940538,False
24427,1515,Los Angeles,2024-11-22,2024-12-04,rooftop,87,169.78588101681052,False
24428,727,Miami,2024-11-22,2024-11-29,meeting_room,8,168.14900446407205,False
24429,1801,New York,2024-11-22,2024-11-29,photo_studio,18,264.27668375646033,False
24430,1277,Los Angeles,2024-11-22,2024-12-01,meeting_room,6,213.23234157560717,False
24431,1151,San Francisco,2024-11-22,2024-12-10,rooftop,99,194.72576510503183,False
24432,941,Chicago,2024-11-22,2024-12-20,event_space,58,138.82660312816677,True
24433,981,Austin,2024-11-22,2024-12-08,workshop_space,23,113.40560074892663,False
24434,1435,New York,2024-11-22,2024-12-13,meeting_room,11,315.9093055779527,False
24435,1207,New York,2024-11-22,2024-11-28,event_space,60,302.71879809898206,True
24436,1337,Chicago,2024-11-22,2024-12-19,photo_studio,16,114.22826940299926,True
24437,539,New York,2024-11-22,2024-12-05,meeting_room,7,391.1187351514511,True
24438,552,San Francisco,2024-11-22,2024-11-23,event_space,41,251.73055148231794,True
24439,685,Miami,2024-11-22,2024-12-10,event_space,59,118.84351917048258,False
24440,794,Austin,2024-11-22,2024-11-26,event_space,61,123.92951019284806,False
24441,1125,San Francisco,2024-11-22,2024-12-03,meeting_room,14,296.32044124431127,False
24442,1551,New York,2024-11-22,2024-12-13,workshop_space,25,241.86686037688366,True
24443,659,Miami,2024-11-22,2024-12-21,workshop_space,36,195.21162544689125,False
24444,584,Chicago,2024-11-22,2024-12-15,meeting_room,9,173.42695608201336,False
24445,1173,Miami,2024-11-22,2024-12-15,rooftop,64,152.05290361014528,False
24446,1052,Chicago,2024-11-22,2024-11-30,workshop_space,22,134.0127338923877,True
24447,1692,Austin,2024-11-22,2024-12-17,workshop_space,39,191.24528779741328,True
24448,1851,Miami,2024-11-22,2024-12-15,event_space,74,187.78123401443565,False
24449,1824,Los Angeles,2024-11-22,2024-11-27,event_space,37,238.61431151010572,False
24450,603,San Francisco,2024-11-22,2024-12-22,event_space,45,198.22513716476195,True
24451,961,Austin,2024-11-22,2024-12-13,meeting_room,13,139.48141926168017,False
24452,495,San Francisco,2024-11-22,2024-12-22,event_space,34,147.5574382327453,False
24453,1143,New York,2024-11-22,2024-11-29,meeting_room,9,314.33171912533993,False
24454,1532,Los Angeles,2024-11-22,2024-12-04,workshop_space,26,215.72870896673987,False
24455,1421,San Francisco,2024-11-22,2024-12-01,workshop_space,44,266.0535641527955,False
24456,1500,Miami,2024-11-22,2024-12-01,photo_studio,14,215.40752663934657,False
24457,661,San Francisco,2024-11-22,2024-12-14,meeting_room,12,134.51761242665958,False
24458,1710,Chicago,2024-11-22,2024-12-02,meeting_room,9,141.60049087158285,True
24459,1121,San Francisco,2024-11-22,2024-11-25,event_space,27,203.13269192141516,False
24460,1000,Chicago,2024-11-22,2024-12-19,event_space,72,179.37195359756925,False
24461,1060,San Francisco,2024-11-22,2024-12-06,photo_studio,17,286.6333634140287,False
24462,1356,Austin,2024-11-22,2024-12-08,rooftop,41,171.94265608002996,False
24463,1349,Miami,2024-11-22,2024-11-28,meeting_room,13,207.2149158432362,False
24464,388,Chicago,2024-11-22,2024-12-10,event_space,32,94.96833585470628,False
24465,1620,New York,2024-11-22,2024-12-20,event_space,26,198.07914483828625,False
24466,1078,New York,2024-11-22,2024-11-30,rooftop,108,219.884993702268,False
24467,1041,San Francisco,2024-11-22,2024-12-12,rooftop,49,218.77970407004022,True
24468,642,Los Angeles,2024-11-22,2024-11-26,photo_studio,9,100.00257696461995,False
24469,720,New York,2024-11-22,2024-12-03,event_space,52,372.2154188609719,False
24470,952,Austin,2024-11-22,2024-12-16,rooftop,94,83.3141827621139,False
24471,961,Miami,2024-11-22,2024-12-08,photo_studio,16,118.12368127329549,False
24472,931,Austin,2024-11-22,2024-12-19,meeting_room,10,122.61291125370445,False
24473,520,Chicago,2024-11-22,2024-12-21,photo_studio,7,175.663352517933,False
24474,1725,San Francisco,2024-11-22,2024-12-21,workshop_space,28,298.5387689920727,False
24475,687,San Francisco,2024-11-23,2024-11-24,photo_studio,22,193.59909584641076,False
24476,1123,Los Angeles,2024-11-23,2024-11-28,rooftop,97,137.69504756488823,False
24477,1764,Miami,2024-11-23,2024-12-07,rooftop,51,126.2490134258109,False
24478,1654,New York,2024-11-23,2024-12-14,workshop_space,38,395.5000397034278,True
24479,1137,San Francisco,2024-11-23,2024-11-28,rooftop,104,218.88781130695688,True
24480,315,San Francisco,2024-11-23,2024-12-14,meeting_room,6,179.7356099093417,True
24481,1370,Los Angeles,2024-11-23,2024-12-11,event_space,69,136.8371423343336,True
24482,320,Austin,2024-11-23,2024-11-25,workshop_space,35,145.15232676095,False
24483,610,Los Angeles,2024-11-23,2024-12-06,photo_studio,12,153.3910055470065,False
24484,1010,Chicago,2024-11-23,2024-12-20,photo_studio,14,106.0254110507248,False
24485,507,Los Angeles,2024-11-23,2024-12-12,photo_studio,15,186.67772755230015,True
24486,1493,New York,2024-11-23,2024-11-25,event_space,67,311.1322742468818,False
24487,1427,Miami,2024-11-23,2024-11-25,event_space,55,132.48928379345028,True
24488,1715,Miami,2024-11-23,2024-12-16,photo_studio,13,149.15651339212124,False
24489,1683,Los Angeles,2024-11-23,2024-11-27,event_space,74,150.44109750961923,False
24490,1122,Austin,2024-11-23,2024-12-01,meeting_room,9,180.34722857577643,True
24491,1055,Austin,2024-11-23,2024-12-03,event_space,53,147.1520073683798,True
24492,854,Miami,2024-11-23,2024-12-18,photo_studio,18,205.99035776487327,True
24493,1271,Miami,2024-11-23,2024-12-02,meeting_room,11,186.28590858112227,True
24494,653,San Francisco,2024-11-23,2024-12-21,event_space,61,189.62155905537765,False
24495,732,San Francisco,2024-11-23,2024-12-15,workshop_space,36,205.15741461068484,True
24496,849,Austin,2024-11-23,2024-12-09,photo_studio,11,120.73394307944815,False
24497,379,Chicago,2024-11-23,2024-12-04,workshop_space,26,103.756128663111,True
24498,1612,Los Angeles,2024-11-23,2024-12-04,meeting_room,12,106.34210641776312,False
24499,620,San Francisco,2024-11-23,2024-11-27,photo_studio,16,184.63352327401765,False
24500,1539,New York,2024-11-23,2024-12-22,meeting_room,11,179.43251557467255,False
24501,712,Los Angeles,2024-11-23,2024-11-27,rooftop,70,125.78650936165931,False
24502,1829,New York,2024-11-23,2024-11-25,meeting_room,13,329.41290548850145,True
24503,1703,San Francisco,2024-11-23,2024-12-18,meeting_room,8,273.9626063955786,False
24504,1749,San Francisco,2024-11-23,2024-12-20,photo_studio,12,286.171031320251,False
24505,1027,San Francisco,2024-11-23,2024-12-13,event_space,29,183.90327811958406,True
24506,720,San Francisco,2024-11-23,2024-12-03,photo_studio,13,298.09304597781744,False
24507,1094,Miami,2024-11-23,2024-12-05,meeting_room,13,99.5812757907434,True
24508,546,San Francisco,2024-11-23,2024-11-24,meeting_room,12,127.62529274180903,False
24509,713,New York,2024-11-23,2024-11-24,event_space,46,398.4438843058264,True
24510,1217,Miami,2024-11-23,2024-12-05,meeting_room,6,157.38182518411122,False
24511,595,Los Angeles,2024-11-23,2024-12-16,workshop_space,20,181.91110968660578,False
24512,748,Austin,2024-11-23,2024-11-26,event_space,56,95.26572182282234,False
24513,591,Miami,2024-11-23,2024-12-10,workshop_space,43,111.90454130033505,False
24514,920,San Francisco,2024-11-23,2024-12-21,event_space,57,153.69790744528305,False
24515,815,Chicago,2024-11-23,2024-12-08,photo_studio,11,143.90011017043224,True
24516,1748,Chicago,2024-11-23,2024-12-22,meeting_room,11,99.36922070333266,True
24517,1817,San Francisco,2024-11-23,2024-12-02,event_space,43,199.35772613018725,False
24518,1523,Los Angeles,2024-11-23,2024-12-19,meeting_room,11,212.46614447947942,False
24519,456,San Francisco,2024-11-23,2024-12-07,workshop_space,33,131.99042527302623,False
24520,549,Chicago,2024-11-23,2024-11-29,meeting_room,5,133.2667782817629,True
24521,1443,Los Angeles,2024-11-23,2024-12-08,photo_studio,10,233.33291610062054,False
24522,1818,Austin,2024-11-23,2024-12-13,meeting_room,6,185.4345127274367,False
24523,1173,Miami,2024-11-24,2024-12-20,photo_studio,10,139.93040922918982,False
24524,665,Chicago,2024-11-24,2024-11-28,meeting_room,13,128.61135443122325,False
24525,587,Miami,2024-11-24,2024-12-23,meeting_room,11,135.79620847480672,True
24526,1464,San Francisco,2024-11-24,2024-12-07,meeting_room,5,162.5996920809502,False
24527,1666,New York,2024-11-24,2024-12-02,meeting_room,13,276.4094322910733,False
24528,367,New York,2024-11-24,2024-11-26,meeting_room,7,241.6349416926416,True
24529,322,New York,2024-11-24,2024-12-02,event_space,65,291.8222288830653,False
24530,1209,Chicago,2024-11-24,2024-11-27,meeting_room,14,169.80118092752954,False
24531,1379,Miami,2024-11-24,2024-12-07,photo_studio,20,89.9320307843827,False
24532,1271,Miami,2024-11-24,2024-12-02,workshop_space,30,171.26782167368978,False
24533,1346,San Francisco,2024-11-24,2024-12-15,event_space,30,125.36473711310141,False
24534,342,New York,2024-11-24,2024-11-30,meeting_room,11,213.99072093304306,False
24535,710,Austin,2024-11-24,2024-12-17,workshop_space,34,111.43156726230484,True
24536,975,Austin,2024-11-24,2024-11-27,event_space,28,198.40714177064103,False
24537,981,Chicago,2024-11-24,2024-12-02,workshop_space,32,110.31450133895922,False
24538,1200,New York,2024-11-24,2024-12-06,workshop_space,32,226.99126324937717,False
24539,1611,Miami,2024-11-24,2024-12-04,photo_studio,20,116.74303962192099,False
24540,1370,Miami,2024-11-24,2024-12-07,event_space,53,96.77218275467887,False
24541,1013,Chicago,2024-11-24,2024-12-10,meeting_room,11,101.03851047552216,False
24542,1208,Miami,2024-11-24,2024-12-05,rooftop,105,126.8722169888035,False
24543,1746,New York,2024-11-24,2024-12-22,photo_studio,10,344.5646384074875,True
24544,1712,Los Angeles,2024-11-24,2024-12-13,meeting_room,14,197.6193974100192,True
24545,325,Austin,2024-11-24,2024-12-02,meeting_room,13,199.42635305379775,True
24546,1549,New York,2024-11-24,2024-11-28,photo_studio,22,193.37450785539284,False
24547,1076,Miami,2024-11-24,2024-12-12,workshop_space,17,97.74220079071465,False
24548,1529,Miami,2024-11-24,2024-11-25,meeting_room,6,139.912240739779,True
24549,1675,New York,2024-11-24,2024-12-21,event_space,29,369.3981585296711,False
24550,1258,Los Angeles,2024-11-24,2024-12-09,workshop_space,41,185.08526338334983,False
24551,1393,New York,2024-11-24,2024-12-14,rooftop,104,222.55256714958512,False
24552,343,San Francisco,2024-11-24,2024-11-25,rooftop,41,280.229688133321,True
24553,391,Miami,2024-11-24,2024-12-23,event_space,57,91.63937193098862,False
24554,563,Austin,2024-11-24,2024-11-25,meeting_room,9,185.38453989930852,False
24555,1861,New York,2024-11-24,2024-11-28,photo_studio,15,391.21152993599975,False
24556,1529,Miami,2024-11-24,2024-12-10,meeting_room,9,207.22695006091755,False
24557,574,New York,2024-11-24,2024-12-05,photo_studio,9,185.30201692851517,False
24558,1160,Chicago,2024-11-24,2024-12-13,meeting_room,8,131.75285061465027,False
24559,1778,Chicago,2024-11-24,2024-12-06,photo_studio,13,73.42049717096667,False
24560,1465,Miami,2024-11-24,2024-12-11,event_space,69,92.38526011344011,False
24561,1612,Los Angeles,2024-11-24,2024-11-27,meeting_room,12,185.29048430080113,True
24562,718,New York,2024-11-24,2024-11-30,workshop_space,40,360.2243628359884,True
24563,382,Miami,2024-11-24,2024-12-06,photo_studio,10,131.97576568878284,False
24564,689,Austin,2024-11-24,2024-12-24,meeting_room,10,156.9782086086066,True
24565,621,Chicago,2024-11-24,2024-12-13,meeting_room,11,139.50328666410155,False
24566,1774,Los Angeles,2024-11-24,2024-12-24,meeting_room,10,147.91246542749528,False
24567,921,Los Angeles,2024-11-24,2024-12-16,photo_studio,15,190.68402292869158,True
24568,1182,Miami,2024-11-24,2024-12-09,event_space,55,143.9399478224604,True
24569,1470,San Francisco,2024-11-24,2024-12-14,event_space,68,167.48691286540347,False
24570,1433,San Francisco,2024-11-24,2024-12-20,event_space,68,132.60506774430644,False
24571,1826,Austin,2024-11-24,2024-12-06,photo_studio,11,199.7288394680082,True
24572,666,San Francisco,2024-11-24,2024-12-14,meeting_room,12,282.9322268023762,True
24573,1769,New York,2024-11-24,2024-11-29,workshop_space,32,326.7791729674733,False
24574,1773,New York,2024-11-24,2024-12-21,photo_studio,7,187.51997997605582,False
24575,317,Los Angeles,2024-11-24,2024-11-25,photo_studio,21,204.31909248730665,True
24576,1583,San Francisco,2024-11-24,2024-12-15,photo_studio,10,157.221492329318,False
24577,1022,Miami,2024-11-24,2024-12-13,event_space,35,213.64921732963649,True
24578,374,Chicago,2024-11-24,2024-12-07,meeting_room,12,97.60600378196162,False
24579,1856,Miami,2024-11-24,2024-12-01,event_space,37,147.16115683048517,False
24580,1577,Los Angeles,2024-11-24,2024-12-07,photo_studio,21,147.45679802649775,False
24581,888,Los Angeles,2024-11-24,2024-12-22,event_space,73,167.89338611071403,True
24582,1716,Chicago,2024-11-24,2024-12-14,meeting_room,13,83.07511451902,False
24583,1236,Miami,2024-11-24,2024-12-17,photo_studio,22,91.06426557591762,False
24584,1535,Miami,2024-11-25,2024-12-13,workshop_space,31,184.73327992134392,False
24585,569,New York,2024-11-25,2024-12-10,photo_studio,9,189.86014997949076,False
24586,1769,New York,2024-11-25,2024-12-11,meeting_room,10,205.3692079995555,True
24587,1031,New York,2024-11-25,2024-11-30,workshop_space,33,284.72248062727107,True
24588,1463,Chicago,2024-11-25,2024-12-25,event_space,27,85.11163063931052,False
24589,425,Chicago,2024-11-25,2024-12-03,photo_studio,11,86.85253860190024,False
24590,953,Austin,2024-11-25,2024-12-18,event_space,56,136.0838508147702,False
24591,1053,Chicago,2024-11-25,2024-12-08,event_space,48,131.4869838099714,True
24592,1137,Chicago,2024-11-25,2024-12-20,meeting_room,5,160.215481207847,False
24593,803,Miami,2024-11-25,2024-11-26,workshop_space,21,206.86910393966116,True
24594,698,New York,2024-11-25,2024-12-24,event_space,26,306.2987695439153,True
24595,1105,Austin,2024-11-25,2024-12-03,photo_studio,17,143.35483766795022,False
24596,605,San Francisco,2024-11-25,2024-12-19,event_space,69,275.90344468763686,True
24597,1190,Los Angeles,2024-11-25,2024-12-17,event_space,52,146.14576783144167,False
24598,1724,San Francisco,2024-11-25,2024-11-30,workshop_space,39,169.08046815167435,False
24599,1108,Austin,2024-11-25,2024-11-28,meeting_room,6,186.6771797076511,True
24600,1814,New York,2024-11-25,2024-12-08,photo_studio,10,215.09190064832833,False
24601,947,Chicago,2024-11-25,2024-12-20,event_space,38,119.16623251447677,False
24602,1500,San Francisco,2024-11-25,2024-12-13,event_space,30,287.28816620691447,False
24603,548,Los Angeles,2024-11-25,2024-12-15,meeting_room,11,191.0753495062286,False
24604,1662,Miami,2024-11-25,2024-12-15,meeting_room,13,154.81485486565487,True
24605,346,New York,2024-11-25,2024-12-03,event_space,74,254.32850925674103,False
24606,1765,Los Angeles,2024-11-25,2024-12-05,rooftop,56,209.32893709997737,True
24607,852,Miami,2024-11-25,2024-12-12,photo_studio,18,131.941992254093,False
24608,1155,Miami,2024-11-25,2024-12-15,photo_studio,16,200.2109101032181,False
24609,1156,Miami,2024-11-25,2024-12-21,rooftop,66,107.72631333148921,False
24610,734,Chicago,2024-11-25,2024-11-28,meeting_room,13,159.8842201780173,True
24611,1236,Miami,2024-11-25,2024-12-21,event_space,46,101.19739483818327,False
24612,406,Austin,2024-11-25,2024-11-28,workshop_space,28,82.55423110194111,False
24613,1280,San Francisco,2024-11-25,2024-12-13,photo_studio,9,182.98018502743037,False
24614,777,Miami,2024-11-25,2024-12-06,photo_studio,18,169.1015407571682,False
24615,814,Los Angeles,2024-11-25,2024-12-19,event_space,60,196.16889274728516,False
24616,730,Austin,2024-11-25,2024-12-24,event_space,74,96.9273924336531,False
24617,592,New York,2024-11-25,2024-12-04,event_space,29,354.6109479265952,False
24618,1177,Austin,2024-11-25,2024-11-30,workshop_space,16,105.16361738225069,True
24619,1800,San Francisco,2024-11-25,2024-12-12,meeting_room,10,143.49932119085747,True
24620,1579,San Francisco,2024-11-25,2024-11-28,workshop_space,26,163.48278549357963,True
24621,437,San Francisco,2024-11-25,2024-12-14,workshop_space,44,219.83566842481105,True
24622,1152,Austin,2024-11-25,2024-12-15,meeting_room,8,92.29419364664506,False
24623,831,Austin,2024-11-25,2024-12-22,workshop_space,29,110.65269214903763,False
24624,461,Austin,2024-11-25,2024-12-05,event_space,25,119.76499505213329,False
24625,531,Chicago,2024-11-25,2024-12-08,rooftop,109,99.20521233538965,False
24626,1056,New York,2024-11-25,2024-11-26,workshop_space,31,167.87334574077727,False
24627,509,Chicago,2024-11-25,2024-12-21,workshop_space,16,98.62913184552811,True
24628,1296,Austin,2024-11-25,2024-12-04,photo_studio,21,173.94783458098794,False
24629,506,Austin,2024-11-25,2024-12-12,meeting_room,14,96.89367616458703,True
24630,641,San Francisco,2024-11-25,2024-12-18,workshop_space,19,137.87352664970314,True
24631,390,Austin,2024-11-25,2024-12-19,meeting_room,8,162.3139427471495,False
24632,544,New York,2024-11-25,2024-12-19,photo_studio,14,257.20241789524636,False
24633,474,Miami,2024-11-25,2024-12-03,meeting_room,10,197.04289874073697,False
24634,333,Miami,2024-11-25,2024-12-05,meeting_room,11,151.7208837512252,True
24635,955,San Francisco,2024-11-25,2024-12-14,event_space,73,289.7958445858456,False
24636,624,San Francisco,2024-11-25,2024-12-02,meeting_room,5,227.1204375183237,True
24637,702,New York,2024-11-25,2024-12-06,event_space,66,173.3253031492508,False
24638,418,Miami,2024-11-25,2024-12-18,workshop_space,18,132.97630613053676,True
24639,460,Miami,2024-11-25,2024-12-06,workshop_space,36,216.68659344866077,True
24640,1046,Austin,2024-11-25,2024-12-18,event_space,46,157.99539543233075,False
24641,722,San Francisco,2024-11-25,2024-12-06,meeting_room,6,186.0205001006099,False
24642,1488,San Francisco,2024-11-25,2024-11-27,event_space,33,133.0938074449445,False
24643,1189,Miami,2024-11-25,2024-12-18,photo_studio,10,154.09420537040066,True
24644,651,Miami,2024-11-25,2024-12-18,meeting_room,13,160.74185093209087,True
24645,925,Los Angeles,2024-11-25,2024-12-23,rooftop,95,216.15448958535075,False
24646,578,San Francisco,2024-11-25,2024-12-14,workshop_space,36,175.1782304187219,True
24647,987,Miami,2024-11-25,2024-11-29,event_space,68,114.8392913490689,False
24648,711,San Francisco,2024-11-25,2024-11-29,rooftop,72,137.5576439389385,False
24649,972,Miami,2024-11-25,2024-12-01,workshop_space,28,219.62678225220063,False
24650,966,New York,2024-11-25,2024-12-18,photo_studio,17,236.61573381405202,False
24651,343,Chicago,2024-11-25,2024-12-03,meeting_room,11,148.54688005212046,True
24652,801,Austin,2024-11-25,2024-12-10,workshop_space,38,89.4698333996401,False
24653,1513,New York,2024-11-25,2024-12-20,workshop_space,19,256.6704951199454,False
24654,996,San Francisco,2024-11-25,2024-12-13,event_space,61,211.20854903581534,False
24655,1136,Chicago,2024-11-25,2024-11-27,event_space,58,157.8977869419122,True
24656,329,Austin,2024-11-25,2024-12-07,event_space,38,150.8854810581229,False
24657,690,Miami,2024-11-25,2024-12-10,workshop_space,43,203.27893407325706,True
24658,762,New York,2024-11-25,2024-12-17,workshop_space,38,348.7004699298265,False
24659,570,Chicago,2024-11-25,2024-11-28,meeting_room,5,144.3200638961006,False
24660,1813,Miami,2024-11-25,2024-12-16,event_space,72,211.17694598951925,True
24661,752,San Francisco,2024-11-25,2024-12-23,meeting_room,13,186.71907098462378,True
24662,714,San Francisco,2024-11-25,2024-12-25,photo_studio,18,212.95323181494143,True
24663,625,New York,2024-11-25,2024-12-06,meeting_room,12,274.37375490629495,False
24664,788,Los Angeles,2024-11-25,2024-12-08,meeting_room,6,135.59035973418983,False
24665,1187,New York,2024-11-25,2024-12-07,photo_studio,12,351.04867041606934,False
24666,1834,San Francisco,2024-11-25,2024-11-26,meeting_room,6,125.79273589769626,True
24667,593,Miami,2024-11-25,2024-11-29,event_space,48,149.05709662891715,True
24668,684,Chicago,2024-11-26,2024-12-20,photo_studio,17,81.54596498666298,False
24669,1205,Miami,2024-11-26,2024-12-19,rooftop,100,178.0725081386032,False
24670,518,Chicago,2024-11-26,2024-12-24,photo_studio,10,139.41373665342863,True
24671,1402,Chicago,2024-11-26,2024-12-18,photo_studio,19,169.5227559870029,False
24672,1641,Miami,2024-11-26,2024-11-27,photo_studio,13,133.1157756839014,False
24673,1281,Miami,2024-11-26,2024-12-19,meeting_room,12,106.378920058322,True
24674,1004,San Francisco,2024-11-26,2024-12-02,photo_studio,19,126.74246468912682,False
24675,1551,New York,2024-11-26,2024-12-09,meeting_room,9,264.2171569123966,True
24676,824,Miami,2024-11-26,2024-12-20,event_space,72,201.56845707435656,False
24677,658,San Francisco,2024-11-26,2024-12-21,workshop_space,30,284.43922481391746,False
24678,641,San Francisco,2024-11-26,2024-11-29,event_space,72,183.73735687017347,False
24679,1843,New York,2024-11-26,2024-12-18,event_space,37,296.31476993228654,False
24680,1334,San Francisco,2024-11-26,2024-12-04,photo_studio,17,153.75270993656912,False
24681,861,San Francisco,2024-11-26,2024-12-07,workshop_space,42,287.80698230364095,True
24682,1585,Miami,2024-11-26,2024-12-17,photo_studio,15,134.06122513617146,False
24683,663,San Francisco,2024-11-26,2024-12-10,meeting_room,5,280.7732501740331,True
24684,1849,San Francisco,2024-11-26,2024-12-16,workshop_space,21,170.20552729563667,False
24685,1593,San Francisco,2024-11-26,2024-12-06,workshop_space,27,291.9793168341882,False
24686,887,San Francisco,2024-11-26,2024-12-05,meeting_room,9,176.37826914265588,False
24687,837,San Francisco,2024-11-26,2024-12-22,rooftop,68,282.94639408327447,True
24688,852,Miami,2024-11-26,2024-12-05,meeting_room,9,196.9268601078441,True
24689,1467,Austin,2024-11-26,2024-12-24,rooftop,59,167.08677209366428,False
24690,1608,Chicago,2024-11-26,2024-12-08,event_space,33,142.5158578018552,True
24691,653,San Francisco,2024-11-26,2024-12-13,meeting_room,7,264.9549831631673,False
24692,381,Austin,2024-11-26,2024-12-10,meeting_room,13,155.99509042802623,False
24693,1432,Miami,2024-11-26,2024-12-13,workshop_space,16,148.45270067244306,True
24694,733,Austin,2024-11-26,2024-12-25,rooftop,109,117.09391023786999,False
24695,1049,San Francisco,2024-11-26,2024-11-28,event_space,32,294.01802240602757,True
24696,611,Los Angeles,2024-11-26,2024-12-09,meeting_room,13,143.69404021445092,True
24697,1684,New York,2024-11-26,2024-12-14,workshop_space,42,254.4193809234642,False
24698,855,San Francisco,2024-11-26,2024-12-09,meeting_room,14,199.87528893110596,True
24699,1856,New York,2024-11-26,2024-12-25,event_space,31,306.8080294178384,True
24700,1156,Austin,2024-11-26,2024-12-13,meeting_room,5,185.0348328937269,False
24701,991,Miami,2024-11-26,2024-11-28,event_space,26,135.38597166876096,False
24702,961,New York,2024-11-26,2024-12-24,event_space,36,223.19576845227536,False
24703,1535,Miami,2024-11-26,2024-12-14,photo_studio,11,180.61222598529554,True
24704,1722,San Francisco,2024-11-26,2024-12-05,photo_studio,15,207.69645050740434,True
24705,871,Austin,2024-11-26,2024-12-26,photo_studio,22,108.80515297514745,False
24706,595,Los Angeles,2024-11-26,2024-11-30,workshop_space,30,183.98401084567405,True
24707,914,Los Angeles,2024-11-26,2024-12-25,workshop_space,25,100.74557352048839,False
24708,1663,Chicago,2024-11-26,2024-12-12,meeting_room,11,175.33421533172174,False
24709,661,San Francisco,2024-11-26,2024-12-22,event_space,50,233.8238002714207,True
24710,1236,San Francisco,2024-11-26,2024-12-22,photo_studio,14,271.07627542113295,False
24711,645,San Francisco,2024-11-26,2024-11-28,event_space,32,134.5401185749044,False
24712,1701,Chicago,2024-11-26,2024-12-14,event_space,58,138.34677774614192,False
24713,1419,Chicago,2024-11-26,2024-12-23,event_space,55,72.50260763719126,False
24714,1617,Miami,2024-11-26,2024-12-12,meeting_room,11,99.16282387823193,False
24715,465,New York,2024-11-26,2024-12-08,photo_studio,11,286.84390222441687,True
24716,1047,San Francisco,2024-11-26,2024-12-02,workshop_space,31,201.93789762594176,False
24717,1412,Los Angeles,2024-11-26,2024-12-03,event_space,48,131.6411977112178,True
24718,1411,Chicago,2024-11-26,2024-12-25,workshop_space,24,105.66075667489551,False
24719,787,Chicago,2024-11-26,2024-12-19,meeting_room,12,149.9823220150435,True
24720,1499,Los Angeles,2024-11-26,2024-12-02,workshop_space,36,230.02969130477987,True
24721,666,San Francisco,2024-11-26,2024-12-18,photo_studio,8,130.08926873204297,False
24722,567,Chicago,2024-11-26,2024-12-25,meeting_room,8,99.6012227823819,True
24723,642,New York,2024-11-26,2024-12-22,meeting_room,9,341.13615520703996,True
24724,527,Chicago,2024-11-26,2024-12-07,event_space,42,131.90926726806836,False
24725,1691,Los Angeles,2024-11-26,2024-11-28,photo_studio,17,202.26438308453078,False
24726,707,San Francisco,2024-11-26,2024-12-18,event_space,34,171.97233337687635,True
24727,447,Chicago,2024-11-26,2024-12-13,event_space,49,107.36897240647255,False
24728,990,New York,2024-11-26,2024-12-02,event_space,45,279.7538381478559,True
24729,1298,Miami,2024-11-26,2024-12-08,photo_studio,12,187.79198853971553,True
24730,1735,Chicago,2024-11-26,2024-11-27,event_space,63,99.58023309163767,True
24731,1220,Los Angeles,2024-11-26,2024-12-21,photo_studio,7,220.84120906148163,False
24732,565,Los Angeles,2024-11-26,2024-12-15,rooftop,47,113.96770790939117,False
24733,541,Chicago,2024-11-26,2024-12-21,photo_studio,21,151.53619824762234,False
